channel,sku,shipment_id,quantity_sold,quantity_returned,gross_sale,taxes,net_sales,created_at
online,SKU-05815,SHP-0013899,1,0,30,6.3,23.7,1.74345437E9
online,SKU-04249,SHP-0007857,1,1,30,6.3,23.7,1.765339156E9
online,SKU-06130,SHP-0020828,1,1,30,6.3,23.7,1.765409317E9
retail,SKU-04249,SHP-0027229,1,0,30,6.3,23.7,1.767400196E9
marketplace,SKU-02061,SHP-0029942,1,0,30,6.3,23.7,1.767475959E9
online,SKU-05815,SHP-0007857,1,0,30,6.3,23.7,1.729321534E9
online,SKU-06130,SHP-0025059,1,0,30,6.3,23.7,1.744863105E9
online,SKU-05815,SHP-0012091,1,0,30,6.3,23.7,1.744793482E9
online,SKU-01829,SHP-0016503,1,1,30,6.3,23.7,1.74480776E9
online,SKU-03880,SHP-0021911,1,1,30,6.3,23.7,1.744820574E9
online,SKU-01829,SHP-0000405,1,1,30,6.3,23.7,1.765044059E9
online,SKU-06130,SHP-0013423,1,0,30,6.3,23.7,1.77163676E9
retail,SKU-03880,SHP-0016195,1,0,30,6.3,23.7,1.771694896E9
online,SKU-05815,SHP-0019434,1,0,30,6.3,23.7,1.772038255E9
online,SKU-02061,SHP-0016476,1,0,30,6.3,23.7,1.77204928E9
online,SKU-02061,SHP-0027144,1,1,30,6.3,23.7,1.726086545E9
retail,SKU-04249,SHP-0029864,1,0,30,6.3,23.7,1.770887528E9
marketplace,SKU-02061,SHP-0017034,1,0,30,6.3,23.7,1.770940366E9
retail,SKU-05413,SHP-0019894,1,0,30,6.3,23.7,1.778962354E9
online,SKU-05413,SHP-0011438,1,0,30,6.3,23.7,1.778963815E9
retail,SKU-05815,SHP-0027148,1,0,30,6.3,23.7,1.736076831E9
online,SKU-06130,SHP-0012044,1,1,30,6.3,23.7,1.736081882E9
online,SKU-01829,SHP-0010286,1,0,30,6.3,23.7,1.73608467E9
online,SKU-05815,SHP-0023780,1,1,30,6.3,23.7,1.736093892E9
online,SKU-03880,SHP-0027327,1,0,30,6.3,23.7,1.746683806E9
online,SKU-02061,SHP-0012072,1,0,30,6.3,23.7,1.746686904E9
online,SKU-05815,SHP-0012852,1,0,30,6.3,23.7,1.746705814E9
online,SKU-01829,SHP-0023040,1,0,30,6.3,23.7,1.746717428E9
retail,SKU-04249,SHP-0022916,1,0,30,6.3,23.7,1.746728204E9
online,SKU-05413,SHP-0025125,1,0,30,6.3,23.7,1.746732464E9
online,SKU-03880,SHP-0000918,1,1,30,6.3,23.7,1.737579218E9
online,SKU-05413,SHP-0026607,1,1,30,6.3,23.7,1.737589327E9
online,SKU-03880,SHP-0005374,1,0,30,6.3,23.7,1.778118103E9
online,SKU-04249,SHP-0018569,1,0,30,6.3,23.7,1.77814535E9
online,SKU-03880,SHP-0003888,1,0,30,6.3,23.7,1.778170623E9
online,SKU-98608,SHP-0020205,1,0,30,6.3,23.7,1.76184623E9
online,SKU-03880,SHP-0029925,1,0,30,6.3,23.7,1.749921228E9
online,SKU-02061,SHP-0010760,1,0,30,6.3,23.7,1.719729083E9
online,SKU-91489,SHP-0000654,1,1,30,6.3,23.7,1.742491095E9
retail,SKU-06130,SHP-0017685,1,0,30,6.3,23.7,1.771963646E9
online,SKU-05815,SHP-0005888,1,0,30,6.3,23.7,1.771964822E9
online,SKU-01829,SHP-0014714,1,0,30,6.3,23.7,1.727168263E9
online,SKU-03880,SHP-0000567,1,0,30,6.3,23.7,1.727185262E9
online,SKU-03880,SHP-0028649,1,0,30,6.3,23.7,1.727203446E9
online,SKU-05815,SHP-0028225,1,1,30,6.3,23.7,1.727207935E9
marketplace,SKU-06130,SHP-0013290,1,0,30,6.3,23.7,1.746831365E9
online,SKU-05815,SHP-0017753,1,1,30,6.3,23.7,1.728115536E9
online,SKU-04249,SHP-0025211,1,1,30,6.3,23.7,1.728131098E9
retail,SKU-03880,SHP-0001102,1,0,30,6.3,23.7,1.728134439E9
marketplace,SKU-01829,SHP-0003677,1,0,30,6.3,23.7,1.728151824E9
retail,SKU-02061,SHP-0008086,1,0,30,6.3,23.7,1.728164322E9
retail,SKU-01829,SHP-0006645,1,0,30,6.3,23.7,1.767508603E9
online,SKU-04249,SHP-0015595,1,0,30,6.3,23.7,1.767533128E9
retail,SKU-05815,SHP-0017773,1,0,30,6.3,23.7,1.732687435E9
marketplace,SKU-05815,SHP-0020514,1,1,30,6.3,23.7,1.732732607E9
online,SKU-05815,SHP-0017194,1,1,30,6.3,23.7,1.73273633E9
online,SKU-04249,SHP-0008174,1,1,30,6.3,23.7,1.732743776E9
online,SKU-05815,SHP-0013354,1,0,30,6.3,23.7,1.756618188E9
online,SKU-06130,SHP-0027029,1,0,30,6.3,23.7,1.756634256E9
online,SKU-03880,SHP-0000372,1,1,30,6.3,23.7,1.75663776E9
retail,SKU-03880,SHP-0000064,1,0,30,6.3,23.7,1.743842631E9
online,SKU-05413,SHP-0000565,1,0,30,6.3,23.7,1.743850483E9
online,SKU-05815,SHP-0004949,1,0,30,6.3,23.7,1.734659982E9
online,SKU-02061,SHP-0016079,1,0,30,6.3,23.7,1.73472972E9
online,SKU-05815,SHP-0026070,1,0,30,6.3,23.7,1.734730151E9
retail,SKU-05413,SHP-0008091,1,0,30,6.3,23.7,1.764753499E9
online,SKU-01829,SHP-0021576,1,0,30,6.3,23.7,1.764797808E9
retail,SKU-06130,SHP-0012886,1,0,30,6.3,23.7,1.753087248E9
online,SKU-01829,SHP-0024037,1,0,30,6.3,23.7,1.753123259E9
online,SKU-05413,SHP-0025098,1,0,30,6.3,23.7,1.753124479E9
marketplace,SKU-05815,SHP-0008988,1,0,30,6.3,23.7,1.731667172E9
online,SKU-04249,SHP-0015411,1,1,30,6.3,23.7,1.750194224E9
online,SKU-02061,SHP-0012039,1,1,30,6.3,23.7,1.750194682E9
online,SKU-05815,SHP-0026426,1,0,30,6.3,23.7,1.778210843E9
online,SKU-02061,SHP-0010246,1,0,30,6.3,23.7,1.778213287E9
online,SKU-03880,SHP-0001950,1,0,30,6.3,23.7,1.740628858E9
online,SKU-01829,SHP-0029876,1,0,30,6.3,23.7,1.765302608E9
online,SKU-02061,SHP-0017315,1,0,30,6.3,23.7,1.765304724E9
online,SKU-05413,SHP-0009202,1,0,30,6.3,23.7,1.765323782E9
online,SKU-02061,SHP-0019266,1,0,30,6.3,23.7,1.724005841E9
online,SKU-05815,SHP-0028865,1,0,30,6.3,23.7,1.73703263E9
online,SKU-05413,SHP-0008094,1,0,30,6.3,23.7,1.71955775E9
online,SKU-06130,SHP-0009982,1,0,30,6.3,23.7,1.719567537E9
online,SKU-03880,SHP-0012034,1,0,30,6.3,23.7,1.760014423E9
online,SKU-04249,SHP-0023755,1,0,30,6.3,23.7,1.734847369E9
retail,SKU-05815,SHP-0015783,1,0,30,6.3,23.7,1.73486449E9
retail,SKU-02061,SHP-0025998,1,1,30,6.3,23.7,1.734876854E9
online,SKU-02061,SHP-0014701,1,0,30,6.3,23.7,1.726653445E9
online,SKU-04249,SHP-0006624,1,0,30,6.3,23.7,1.726671718E9
online,SKU-05413,SHP-0002570,1,0,30,6.3,23.7,1.735783217E9
online,SKU-02061,SHP-0016213,1,0,30,6.3,23.7,1.735802871E9
online,SKU-03880,SHP-0024527,1,0,30,6.3,23.7,1.75007058E9
online,SKU-04249,SHP-0011010,1,0,30,6.3,23.7,1.750117646E9
retail,SKU-06130,SHP-0009901,1,0,30,6.3,23.7,1.740561977E9
online,SKU-04249,SHP-0007047,1,1,30,6.3,23.7,1.769413804E9
marketplace,SKU-06130,SHP-0011896,1,1,30,6.3,23.7,1.769470284E9
online,SKU-06130,SHP-0005430,1,0,30,6.3,23.7,1.766624413E9
online,SKU-04249,SHP-0017975,1,0,30,6.3,23.7,1.759058986E9
retail,SKU-91852,SHP-0001057,1,0,30,6.3,23.7,1.759093104E9
marketplace,SKU-05413,SHP-0007178,1,0,30,6.3,23.7,1.719653116E9
online,SKU-06130,SHP-0009560,1,0,30,6.3,23.7,1.728280461E9
retail,SKU-05413,SHP-0002705,1,0,30,6.3,23.7,1.738149633E9
online,SKU-02061,SHP-0026919,1,0,30,6.3,23.7,1.771118928E9
online,SKU-01829,SHP-0002356,1,0,30,6.3,23.7,1.771140031E9
marketplace,SKU-05413,SHP-0006056,1,1,30,6.3,23.7,1.771167113E9
online,SKU-04249,SHP-0003529,1,0,30,6.3,23.7,1.771199432E9
retail,SKU-05815,SHP-0005047,1,0,30,6.3,23.7,1.774156355E9
online,SKU-03880,SHP-0018150,1,0,30,6.3,23.7,1.77418497E9
online,SKU-06130,SHP-0018658,1,0,30,6.3,23.7,1.77420127E9
online,SKU-03880,SHP-0023844,1,0,30,6.3,23.7,1.750753278E9
online,SKU-03880,SHP-0028538,1,0,30,6.3,23.7,1.750778666E9
marketplace,SKU-03880,SHP-0023966,1,1,30,6.3,23.7,1.750781628E9
online,SKU-01829,SHP-0023648,1,0,30,6.3,23.7,1.750787641E9
retail,SKU-03880,SHP-0000697,1,0,30,6.3,23.7,1.733928244E9
online,SKU-05815,SHP-0012172,1,0,30,6.3,23.7,1.770048134E9
online,SKU-05815,SHP-0008514,1,0,30,6.3,23.7,1.748766495E9
online,SKU-01829,SHP-0027107,1,1,30,6.3,23.7,1.757349536E9
online,SKU-05413,SHP-0029226,1,1,30,6.3,23.7,1.757353336E9
online,SKU-03880,SHP-0012147,1,0,30,6.3,23.7,1.757364097E9
online,SKU-05413,SHP-0004873,1,0,30,6.3,23.7,1.76490357E9
retail,SKU-05815,SHP-0011793,1,0,30,6.3,23.7,1.756215023E9
retail,SKU-94876,SHP-0007816,1,0,30,6.3,23.7,1.759154414E9
marketplace,SKU-01829,SHP-0023616,1,0,30,6.3,23.7,1.759158414E9
online,SKU-04249,SHP-0023841,1,0,30,6.3,23.7,1.731364659E9
online,SKU-05413,SHP-0029417,1,0,30,6.3,23.7,1.753324924E9
online,SKU-06130,SHP-0023527,1,0,30,6.3,23.7,1.731977296E9
retail,SKU-04249,SHP-0029971,1,1,30,6.3,23.7,1.732059576E9
retail,SKU-01829,SHP-0016067,1,1,30,6.3,23.7,1.749782941E9
online,SKU-04249,SHP-0020586,1,0,30,6.3,23.7,1.735129893E9
retail,SKU-06130,SHP-0003102,1,0,30,6.3,23.7,1.73514506E9
retail,SKU-96193,SHP-0023826,1,0,30,6.3,23.7,1.726577389E9
online,SKU-06130,SHP-0023169,1,0,30,6.3,23.7,1.726587462E9
online,SKU-02061,SHP-0003258,1,0,30,6.3,23.7,1.77073045E9
online,SKU-04249,SHP-0026301,1,0,30,6.3,23.7,1.771811402E9
online,SKU-04249,SHP-0011382,1,1,30,6.3,23.7,1.771846097E9
online,SKU-06130,SHP-0020953,1,0,30,6.3,23.7,1.771860027E9
online,SKU-05815,SHP-0008995,1,0,30,6.3,23.7,1.765073387E9
online,SKU-06130,SHP-0004225,1,0,30,6.3,23.7,1.765077158E9
online,SKU-05815,SHP-0012133,1,0,30,6.3,23.7,1.765134688E9
online,SKU-01829,SHP-0016432,1,0,30,6.3,23.7,1.765146389E9
online,SKU-02061,SHP-0016917,1,0,30,6.3,23.7,1.765150999E9
retail,SKU-03880,SHP-0018547,1,0,30,6.3,23.7,1.723172508E9
online,SKU-05413,SHP-0026465,1,1,30,6.3,23.7,1.748496663E9
online,SKU-01829,SHP-0014044,1,0,30,6.3,23.7,1.725163124E9
online,SKU-02061,SHP-0019422,1,0,30,6.3,23.7,1.771200094E9
online,SKU-02061,SHP-0006846,1,1,30,6.3,23.7,1.771206737E9
online,SKU-03880,SHP-9350193,1,0,30,6.3,23.7,1.77127721E9
online,SKU-04249,SHP-0020979,1,0,30,6.3,23.7,1.768560099E9
retail,SKU-06130,SHP-0008176,1,1,30,6.3,23.7,1.76586696E9
retail,SKU-97853,SHP-0010973,1,0,30,6.3,23.7,1.765870184E9
online,SKU-05815,SHP-0024620,1,0,30,6.3,23.7,1.769934584E9
online,SKU-03880,SHP-0002946,1,0,30,6.3,23.7,1.769946633E9
online,SKU-06130,SHP-0003907,1,1,30,6.3,23.7,1.740362147E9
online,SKU-02061,SHP-0015947,1,1,30,6.3,23.7,1.740439913E9
online,SKU-03880,SHP-0014022,1,0,30,6.3,23.7,1.750901557E9
retail,SKU-05815,SHP-0000355,1,0,30,6.3,23.7,1.750979074E9
marketplace,SKU-04249,SHP-0002358,1,1,30,6.3,23.7,1.749748136E9
retail,SKU-01829,SHP-0015631,1,0,30,6.3,23.7,1.749766931E9
retail,SKU-03880,SHP-0005272,1,0,30,6.3,23.7,1.768791068E9
online,SKU-05815,SHP-0025549,1,0,30,6.3,23.7,1.752975642E9
online,SKU-04249,SHP-0025665,1,1,30,6.3,23.7,1.752988932E9
online,SKU-05413,SHP-0007190,1,0,30,6.3,23.7,1.752996967E9
online,SKU-06130,SHP-0025788,1,0,30,6.3,23.7,1.753022726E9
online,SKU-06130,SHP-0006190,1,0,30,6.3,23.7,1.719892159E9
online,SKU-04249,SHP-0002852,1,1,30,6.3,23.7,1.740234033E9
marketplace,SKU-03880,SHP-0011489,1,0,30,6.3,23.7,1.735735998E9
retail,SKU-02061,SHP-0004300,1,0,30,6.3,23.7,1.735755407E9
online,SKU-05413,SHP-0012673,1,0,30,6.3,23.7,1.735759948E9
online,SKU-05815,SHP-0028432,1,0,30,6.3,23.7,1.735766409E9
retail,SKU-05413,SHP-0016307,1,1,30,6.3,23.7,1.735773E9
retail,SKU-04249,SHP-0002342,1,0,30,6.3,23.7,1.733806789E9
online,SKU-93942,SHP-0001415,1,0,30,6.3,23.7,1.733850409E9
retail,SKU-05413,SHP-0029093,1,0,30,6.3,23.7,1.733873129E9
online,SKU-06130,SHP-0028707,1,0,30,6.3,23.7,1.761873964E9
online,SKU-05413,SHP-0016907,1,0,30,6.3,23.7,1.761936164E9
retail,SKU-05413,SHP-0009880,1,0,30,6.3,23.7,1.73327526E9
online,SKU-06130,SHP-0002241,1,0,30,6.3,23.7,1.733325985E9
online,SKU-04249,SHP-0029849,1,0,30,6.3,23.7,1.733336049E9
online,SKU-05815,SHP-0013758,1,0,30,6.3,23.7,1.746425099E9
online,SKU-05815,SHP-0003913,1,1,30,6.3,23.7,1.746448532E9
online,SKU-02061,SHP-0004098,1,0,30,6.3,23.7,1.74646556E9
online,SKU-03880,SHP-0014809,1,0,30,6.3,23.7,1.74647695E9
online,SKU-01829,SHP-0028154,1,1,30,6.3,23.7,1.750224019E9
online,SKU-04249,SHP-0012634,1,0,30,6.3,23.7,1.768274154E9
retail,SKU-02061,SHP-0018219,1,0,30,6.3,23.7,1.768316156E9
online,SKU-01829,SHP-0021425,1,1,30,6.3,23.7,1.740011938E9
retail,SKU-06130,SHP-0010436,1,0,30,6.3,23.7,1.737425217E9
online,SKU-06130,SHP-0003250,1,1,30,6.3,23.7,1.752811426E9
retail,SKU-01829,SHP-0017179,1,0,30,6.3,23.7,1.752847302E9
retail,SKU-04249,SHP-0015869,1,1,30,6.3,23.7,1.752864062E9
retail,SKU-05413,SHP-0001642,1,0,30,6.3,23.7,1.752871786E9
online,SKU-04249,SHP-0015350,1,0,30,6.3,23.7,1.76603427E9
online,SKU-04249,SHP-0020320,1,1,30,6.3,23.7,1.766059169E9
retail,SKU-06130,SHP-0017807,1,0,30,6.3,23.7,1.737100742E9
online,SKU-99016,SHP-0018996,1,0,30,6.3,23.7,1.762675565E9
online,SKU-05413,SHP-0020313,1,1,30,6.3,23.7,1.723055381E9
retail,SKU-05413,SHP-0028097,1,0,30,6.3,23.7,1.722983345E9
online,SKU-05413,SHP-0011204,1,1,30,6.3,23.7,1.722985663E9
online,SKU-06130,SHP-0022791,1,0,30,6.3,23.7,1.734018602E9
retail,SKU-04249,SHP-0021566,1,0,30,6.3,23.7,1.746494262E9
online,SKU-06130,SHP-0027202,1,0,30,6.3,23.7,1.746501476E9
retail,SKU-01829,SHP-0012803,1,0,30,6.3,23.7,1.746510632E9
online,SKU-04249,SHP-0021196,1,0,30,6.3,23.7,1.74652159E9
online,SKU-05815,SHP-0020484,1,0,30,6.3,23.7,1.746534195E9
retail,SKU-01829,SHP-0018493,1,0,30,6.3,23.7,1.746562025E9
online,SKU-05413,SHP-0018636,1,1,30,6.3,23.7,1.741665629E9
online,SKU-06130,SHP-0016521,1,1,30,6.3,23.7,1.741689456E9
online,SKU-05413,SHP-0011580,1,0,30,6.3,23.7,1.766115557E9
online,SKU-05815,SHP-0015400,1,0,30,6.3,23.7,1.766119771E9
online,SKU-04249,SHP-0001392,1,0,30,6.3,23.7,1.766162843E9
online,SKU-01829,SHP-0020291,1,0,30,6.3,23.7,1.728884181E9
online,SKU-02061,SHP-0025647,1,0,30,6.3,23.7,1.751682815E9
retail,SKU-05815,SHP-0019841,1,0,30,6.3,23.7,1.751684843E9
retail,SKU-05413,SHP-0018751,1,0,30,6.3,23.7,1.751724173E9
retail,SKU-03880,SHP-0024767,1,0,30,6.3,23.7,1.770289237E9
online,SKU-05815,SHP-0023132,1,0,30,6.3,23.7,1.770293501E9
retail,SKU-03880,SHP-0016090,1,0,30,6.3,23.7,1.724477567E9
online,SKU-04249,SHP-0002090,1,1,30,6.3,23.7,1.724375937E9
online,SKU-04249,SHP-0000275,1,0,30,6.3,23.7,1.724411116E9
retail,SKU-03880,SHP-0023720,1,0,30,6.3,23.7,1.724415047E9
online,SKU-01829,SHP-0014814,1,1,30,6.3,23.7,1.737954616E9
retail,SKU-06130,SHP-0026052,1,0,30,6.3,23.7,1.738006954E9
online,SKU-05413,SHP-0011715,1,1,30,6.3,23.7,1.749514609E9
online,SKU-06130,SHP-0027610,1,0,30,6.3,23.7,1.749546512E9
retail,SKU-05815,SHP-0013763,1,0,30,6.3,23.7,1.730534031E9
retail,SKU-03880,SHP-0008861,1,0,30,6.3,23.7,1.730583092E9
retail,SKU-06130,SHP-0005470,1,1,30,6.3,23.7,1.750812396E9
online,SKU-05413,SHP-0000864,1,0,30,6.3,23.7,1.750835376E9
online,SKU-05413,SHP-0015376,1,0,30,6.3,23.7,1.731809812E9
online,SKU-04249,SHP-0024896,1,0,30,6.3,23.7,1.731851625E9
online,SKU-05815,SHP-0003912,1,0,30,6.3,23.7,1.73188683E9
retail,SKU-02061,SHP-0022312,1,0,30,6.3,23.7,1.751565201E9
online,SKU-05413,SHP-0019338,1,0,30,6.3,23.7,1.764879573E9
online,SKU-03880,SHP-0010807,1,0,30,6.3,23.7,1.757379686E9
retail,SKU-03880,SHP-0018219,1,0,30,6.3,23.7,1.730599137E9
online,SKU-01829,SHP-0025119,1,0,30,6.3,23.7,1.730637671E9
online,SKU-05413,SHP-0007079,1,0,30,6.3,23.7,1.745156513E9
online,SKU-05413,SHP-0015214,1,1,30,6.3,23.7,1.745165479E9
online,SKU-01829,SHP-0018011,1,1,30,6.3,23.7,1.745192245E9
retail,SKU-06130,SHP-0002534,1,0,30,6.3,23.7,1.767836805E9
online,SKU-97995,SHP-0027792,1,0,30,6.3,23.7,1.767866859E9
online,SKU-05815,SHP-0008449,1,0,30,6.3,23.7,1.753996885E9
retail,SKU-05413,SHP-0011224,1,0,30,6.3,23.7,1.760317277E9
online,SKU-01829,SHP-0006250,1,0,30,6.3,23.7,1.760340032E9
retail,SKU-02061,SHP-0008874,1,1,30,6.3,23.7,1.760363769E9
online,SKU-05815,SHP-0013307,1,1,30,6.3,23.7,1.76769945E9
online,SKU-01829,SHP-0000079,1,0,30,6.3,23.7,1.743123344E9
online,SKU-01829,SHP-0010039,1,0,30,6.3,23.7,1.743131376E9
online,SKU-04249,SHP-0025809,1,0,30,6.3,23.7,1.729800731E9
online,SKU-01829,SHP-0023931,1,1,30,6.3,23.7,1.749653224E9
online,SKU-04249,SHP-0024282,1,1,30,6.3,23.7,1.749674742E9
retail,SKU-02061,SHP-0027601,1,0,30,6.3,23.7,1.74967949E9
online,SKU-04249,SHP-0015598,1,0,30,6.3,23.7,1.741760881E9
retail,SKU-03880,SHP-0020857,1,1,30,6.3,23.7,1.731370075E9
online,SKU-04249,SHP-0017247,1,1,30,6.3,23.7,1.731406138E9
online,SKU-04249,SHP-0002914,1,1,30,6.3,23.7,1.746593181E9
retail,SKU-01829,SHP-0008155,1,1,30,6.3,23.7,1.754812219E9
online,SKU-01829,SHP-0013379,1,1,30,6.3,23.7,1.754838064E9
online,SKU-05815,SHP-0015208,1,0,30,6.3,23.7,1.774069981E9
online,SKU-06130,SHP-0008299,1,0,30,6.3,23.7,1.774093194E9
retail,SKU-04249,SHP-0016945,1,0,30,6.3,23.7,1.774125452E9
online,SKU-06130,SHP-0014895,1,0,30,6.3,23.7,1.728721912E9
online,SKU-06130,SHP-0009796,1,0,30,6.3,23.7,1.730704444E9
marketplace,SKU-02061,SHP-0013162,1,0,30,6.3,23.7,1.730749613E9
online,SKU-05413,SHP-0020730,1,0,30,6.3,23.7,1.754897081E9
online,SKU-05413,SHP-0002688,1,0,30,6.3,23.7,1.754903768E9
online,SKU-04249,SHP-0027129,1,0,30,6.3,23.7,1.739331319E9
online,SKU-03880,SHP-0002983,1,1,30,6.3,23.7,1.751365633E9
marketplace,SKU-02061,SHP-0000046,1,1,30,6.3,23.7,1.751380803E9
online,SKU-05413,SHP-0009943,1,0,30,6.3,23.7,1.751112775E9
online,SKU-04249,SHP-0019676,1,1,30,6.3,23.7,1.734972762E9
online,SKU-01829,SHP-0015336,1,0,30,6.3,23.7,1.738099578E9
online,SKU-05413,SHP-0027423,1,0,30,6.3,23.7,1.743339127E9
retail,SKU-06130,SHP-0023728,1,0,30,6.3,23.7,1.743357573E9
online,SKU-04249,SHP-0028876,1,0,30,6.3,23.7,1.767952826E9
retail,SKU-05413,SHP-0009215,1,0,30,6.3,23.7,1.767974287E9
marketplace,SKU-04249,SHP-0026797,1,0,30,6.3,23.7,1.770946129E9
retail,SKU-03880,SHP-0010628,1,0,30,6.3,23.7,1.770993127E9
online,SKU-05413,SHP-0013216,1,0,30,6.3,23.7,1.770371891E9
online,SKU-05815,SHP-0027530,1,0,30,6.3,23.7,1.770410354E9
retail,SKU-02061,SHP-0013949,1,0,30,6.3,23.7,1.771063704E9
online,SKU-03880,SHP-0015280,1,0,30,6.3,23.7,1.771095432E9
online,SKU-03880,SHP-0008641,1,1,30,6.3,23.7,1.755896413E9
marketplace,SKU-06130,SHP-0003984,1,0,30,6.3,23.7,1.724632116E9
online,SKU-03880,SHP-0010271,1,0,30,6.3,23.7,1.72466977E9
online,SKU-05413,SHP-0025597,1,0,30,6.3,23.7,1.724671746E9
online,SKU-05413,SHP-0013658,1,1,30,6.3,23.7,1.724675637E9
retail,SKU-03880,SHP-0020039,1,0,30,6.3,23.7,1.724687905E9
online,SKU-06130,SHP-0000430,1,0,30,6.3,23.7,1.749964302E9
online,SKU-05815,SHP-0001789,1,0,30,6.3,23.7,1.743075799E9
marketplace,SKU-02061,SHP-0019498,1,1,30,6.3,23.7,1.725247193E9
online,SKU-02061,SHP-0008485,1,0,30,6.3,23.7,1.760191172E9
retail,SKU-05413,SHP-0027969,1,0,30,6.3,23.7,1.760194659E9
online,SKU-05413,SHP-0012799,1,0,30,6.3,23.7,1.752550953E9
online,SKU-06130,SHP-0021674,1,1,30,6.3,23.7,1.752580868E9
marketplace,SKU-05815,SHP-0016309,1,0,30,6.3,23.7,1.731462139E9
online,SKU-01829,SHP-0011021,1,1,30,6.3,23.7,1.731500744E9
online,SKU-02061,SHP-0029699,1,0,30,6.3,23.7,1.731521283E9
online,SKU-04249,SHP-0005915,1,1,30,6.3,23.7,1.731524164E9
online,SKU-03880,SHP-0009016,1,0,30,6.3,23.7,1.72593737E9
marketplace,SKU-02061,SHP-0018748,1,0,30,6.3,23.7,1.725997927E9
online,SKU-06130,SHP-0022505,1,1,30,6.3,23.7,1.727468722E9
online,SKU-05815,SHP-0027404,1,0,30,6.3,23.7,1.753160784E9
online,SKU-06130,SHP-0013685,1,1,30,6.3,23.7,1.75316151E9
online,SKU-05815,SHP-0008074,1,1,30,6.3,23.7,1.75317117E9
online,SKU-99353,SHP-0023569,1,0,30,6.3,23.7,1.753172367E9
online,SKU-03880,SHP-0029559,1,0,30,6.3,23.7,1.753208086E9
online,SKU-05413,SHP-0009699,1,0,30,6.3,23.7,1.753225853E9
marketplace,SKU-03880,SHP-0004403,1,0,30,6.3,23.7,1.774591511E9
marketplace,SKU-02061,SHP-0024603,1,0,30,6.3,23.7,1.728816321E9
online,SKU-03880,SHP-0015376,1,0,30,6.3,23.7,1.728840581E9
marketplace,SKU-01829,SHP-0022294,1,0,30,6.3,23.7,1.719968419E9
online,SKU-03880,SHP-0021249,1,1,30,6.3,23.7,1.719971424E9
retail,SKU-01829,SHP-0008926,1,0,30,6.3,23.7,1.730027263E9
marketplace,SKU-06130,SHP-0007967,1,0,30,6.3,23.7,1.728545489E9
online,SKU-03880,SHP-0011996,1,0,30,6.3,23.7,1.72855866E9
retail,SKU-04249,SHP-9369555,1,0,30,6.3,23.7,1.728569089E9
online,SKU-03880,SHP-0016221,1,0,30,6.3,23.7,1.7646336E9
retail,SKU-05413,SHP-0012185,1,0,30,6.3,23.7,1.764661366E9
retail,SKU-04249,SHP-0008030,1,0,30,6.3,23.7,1.764690557E9
retail,SKU-05413,SHP-0005026,1,0,30,6.3,23.7,1.764713968E9
retail,SKU-04249,SHP-0023520,1,1,30,6.3,23.7,1.727832189E9
marketplace,SKU-02061,SHP-0026872,1,0,30,6.3,23.7,1.727871344E9
online,SKU-04249,SHP-0017426,1,0,30,6.3,23.7,1.731717441E9
marketplace,SKU-01829,SHP-0018996,1,1,30,6.3,23.7,1.731745461E9
online,SKU-04249,SHP-0024279,1,0,30,6.3,23.7,1.731749828E9
online,SKU-02061,SHP-0013132,1,0,30,6.3,23.7,1.731766146E9
retail,SKU-06130,SHP-0029156,1,0,30,6.3,23.7,1.731769909E9
online,SKU-04249,SHP-0020424,1,0,30,6.3,23.7,1.731773572E9
online,SKU-02061,SHP-0008905,1,0,30,6.3,23.7,1.736910459E9
online,SKU-05815,SHP-0019707,1,0,30,6.3,23.7,1.730097472E9
online,SKU-03880,SHP-0025861,1,0,30,6.3,23.7,1.730115515E9
online,SKU-05815,SHP-0025553,1,0,30,6.3,23.7,1.722306674E9
online,SKU-05815,SHP-0013903,1,0,30,6.3,23.7,1.722313308E9
online,SKU-02061,SHP-0028245,1,0,30,6.3,23.7,1.7223818E9
marketplace,SKU-05815,SHP-0002325,1,0,30,6.3,23.7,1.773266266E9
online,SKU-02061,SHP-0006974,1,1,30,6.3,23.7,1.742985218E9
online,SKU-01829,SHP-0020236,1,0,30,6.3,23.7,1.742998687E9
online,SKU-03880,SHP-0019504,1,0,30,6.3,23.7,1.723250123E9
online,SKU-03880,SHP-0027490,1,0,30,6.3,23.7,1.723272821E9
online,SKU-05413,SHP-0002962,1,0,30,6.3,23.7,1.74632731E9
online,SKU-03880,SHP-0019374,1,0,30,6.3,23.7,1.74636698E9
retail,SKU-03880,SHP-0004456,1,0,30,6.3,23.7,1.746369668E9
retail,SKU-05815,SHP-0022381,1,1,30,6.3,23.7,1.746380093E9
online,SKU-03880,SHP-0017000,1,0,30,6.3,23.7,1.746400064E9
online,SKU-06130,SHP-0027234,1,1,30,6.3,23.7,1.774041647E9
retail,SKU-05815,SHP-0014456,1,0,30,6.3,23.7,1.774042623E9
online,SKU-06130,SHP-0007137,1,0,30,6.3,23.7,1.774049543E9
online,SKU-01829,SHP-0001906,1,0,30,6.3,23.7,1.739971907E9
marketplace,SKU-02061,SHP-0018367,1,0,30,6.3,23.7,1.740007945E9
retail,SKU-01829,SHP-0008050,1,0,30,6.3,23.7,1.771545125E9
online,SKU-03880,SHP-0008904,1,0,30,6.3,23.7,1.720164891E9
online,SKU-05413,SHP-0010015,1,0,30,6.3,23.7,1.720222106E9
